State,Year,Description,Value
Colorado,2013,AmtperVet,6.638992629
Connecticut,1999,NumOfVeterans,313299
Connecticut,2000,NumOfVeterans,310069
Connecticut,2001,NumOfVeterans,274922.97
Connecticut,2002,NumOfVeterans,288645.2014
Connecticut,2003,NumOfVeterans,280036.778
Connecticut,2004,NumOfVeterans,268975.2286
Connecticut,2005,NumOfVeterans,260387.983
Connecticut,2006,NumOfVeterans,251957.4895
Connecticut,2007,NumOfVeterans,253799.8481
Connecticut,2008,NumOfVeterans,245642.7512
Connecticut,2009,NumOfVeterans,237695.9477
Connecticut,2010,NumOfVeterans,229734.4077
Connecticut,2011,NumOfVeterans,221899.0526
Connecticut,2012,NumOfVeterans,215316.2718
Connecticut,2013,NumOfVeterans,207759.3373
Connecticut,1999,TotalExpense,553270.9244
Connecticut,2000,TotalExpense,566803.4018
Connecticut,2001,TotalExpense,581038.9502
Connecticut,2002,TotalExpense,626870.5057
Connecticut,2003,TotalExpense,655667.9899
Connecticut,2004,TotalExpense,694604.6811
Connecticut,2005,TotalExpense,717513.652
Connecticut,2006,TotalExpense,691286.0994
Connecticut,2007,TotalExpense,707064.5881
Connecticut,2008,TotalExpense,735675.1853
Connecticut,2009,TotalExpense,848919.0272
Connecticut,2010,TotalExpense,885783.8297
Connecticut,2011,TotalExpense,927278.3657
Connecticut,2012,TotalExpense,902983.5122
Connecticut,2013,TotalExpense,1078566.992
Connecticut,1999,Compensation,214333.0401
Connecticut,2000,Compensation,214567.2824
Connecticut,2001,Compensation,217396.3984
Connecticut,2002,Compensation,232202.7567
Connecticut,2003,Compensation,246293.8817
Connecticut,2004,Compensation,249716.5068
Connecticut,2005,Compensation,242856.7537
Connecticut,2006,Compensation,236214.4382
Connecticut,2007,Compensation,239737.1745
Connecticut,2008,Compensation,255389.5645
Connecticut,2009,Compensation,294081.4405
Connecticut,2010,Compensation,297918.913
Connecticut,2011,Compensation,344031.1827
Connecticut,2012,Compensation,314327.3437
Connecticut,2013,Compensation,365637.836
Connecticut,1999,Education,15105.66179
Connecticut,2000,Education,15583.84791
Connecticut,2001,Education,16205.25974
Connecticut,2002,Education,38260.01505
Connecticut,2003,Education,29291.68209
Connecticut,2004,Education,35115.67328
Connecticut,2005,Education,50935.5453
Connecticut,2006,Education,51111.23559
Connecticut,2007,Education,47862.25323
Connecticut,2008,Education,46358.4864
Connecticut,2009,Education,61668.03381
Connecticut,2010,Education,91766.78188
Connecticut,2011,Education,109547.6084
Connecticut,2012,Education,75189.35206
Connecticut,2013,Education,96415.817
Connecticut,2002,NumofPatients,64686.68137
Connecticut,2003,NumofPatients,65996.46489
Connecticut,2004,NumofPatients,65219.3274
Connecticut,2007,NumofPatients,60913.83662
Connecticut,2008,NumofPatients,58358.16984
Connecticut,2009,NumofPatients,54847.65345
Connecticut,2010,NumofPatients,53622.97163
Connecticut,2011,NumofPatients,53315.01589
Connecticut,2012,NumofPatients,52262.46834
Connecticut,2013,NumofPatients,51360
Connecticut,1999,MedicalGeneral,263236.4334
Connecticut,2000,MedicalGeneral,289485.5691
Connecticut,2001,MedicalGeneral,303695.4389
Connecticut,2002,MedicalGeneral,315985.2334
Connecticut,2003,MedicalGeneral,339502.3342
Connecticut,2004,MedicalGeneral,364877.3546
Connecticut,2005,MedicalGeneral,386522.5765
Connecticut,2006,MedicalGeneral,365425.1401
Connecticut,2007,MedicalGeneral,382146.2931
Connecticut,2008,MedicalGeneral,406391.3504
Connecticut,2009,MedicalGeneral,462939.3895
Connecticut,2010,MedicalGeneral,467357.0315
Connecticut,2011,MedicalGeneral,446700.3189
Connecticut,2012,MedicalGeneral,485768.9104
Connecticut,2013,MedicalGeneral,583986.0912
Connecticut,1999,OtherExpense,60595.78904
Connecticut,2000,OtherExpense,47166.70233
Connecticut,2001,OtherExpense,43741.85314
Connecticut,2002,OtherExpense,40422.50052
Connecticut,2003,OtherExpense,40580.09191
Connecticut,2004,OtherExpense,44895.14646
Connecticut,2005,OtherExpense,37198.77654
Connecticut,2006,OtherExpense,38535.28554
Connecticut,2007,OtherExpense,37318.8672
Connecticut,2008,OtherExpense,27535.78407
Connecticut,2009,OtherExpense,30230.1634
Connecticut,2010,OtherExpense,28741.10337
Connecticut,2011,OtherExpense,26999.25579
Connecticut,2012,OtherExpense,27697.90602
Connecticut,2013,OtherExpense,32527.24808
Connecticut,1999,AmtperVet,1.765951772
Connecticut,2000,AmtperVet,1.827991195
Connecticut,2001,AmtperVet,2.113460909
Connecticut,2002,AmtperVet,2.171768326
Connecticut,2003,AmtperVet,2.341363854
Connecticut,2004,AmtperVet,2.582411342
Connecticut,2005,AmtperVet,2.755555936
Connecticut,2006,AmtperVet,2.743661643
Connecticut,2007,AmtperVet,2.78591415
Connecticut,2008,AmtperVet,2.994898819
Connecticut,2009,AmtperVet,3.571449305
Connecticut,2010,AmtperVet,3.855686392
Connecticut,2011,AmtperVet,4.178829765
Connecticut,2012,AmtperVet,4.193754167
Connecticut,2013,AmtperVet,5.191424879
Delaware,1999,NumOfVeterans,75034
Delaware,2000,NumOfVeterans,44484
Delaware,2001,NumOfVeterans,78111.43
Delaware,2002,NumOfVeterans,82188.43219
Delaware,2003,NumOfVeterans,81288
Delaware,2004,NumOfVeterans,80751.24777
Delaware,2005,NumOfVeterans,79915.36429
Delaware,2006,NumOfVeterans,79028.55117
Delaware,2007,NumOfVeterans,80592.24126
Delaware,2008,NumOfVeterans,79915.54196
Delaware,2009,NumOfVeterans,79166.3511
Delaware,2010,NumOfVeterans,78246.80406
Delaware,2011,NumOfVeterans,77220.32525
Delaware,2012,NumOfVeterans,78687.23483
Delaware,2013,NumOfVeterans,78015.97315
Delaware,1999,TotalExpense,170569.1368
Delaware,2000,TotalExpense,170521.2366
Delaware,2001,TotalExpense,186697.9667
Delaware,2002,TotalExpense,179704.1332
Delaware,2003,TotalExpense,194649.4091
Delaware,2004,TotalExpense,206078.5258
Delaware,2005,TotalExpense,233873.3244
Delaware,2006,TotalExpense,199378.3735
Delaware,2007,TotalExpense,211434.5962
Delaware,2008,TotalExpense,230673.6006
Delaware,2009,TotalExpense,277251.3784
Delaware,2010,TotalExpense,299418.6917
Delaware,2011,TotalExpense,331968.5049
Delaware,2012,TotalExpense,313744.2164
Delaware,2013,TotalExpense,362616.977
Delaware,1999,Compensation,74680.36786
Delaware,2000,Compensation,76579.36884
Delaware,2001,Compensation,80156.70746
Delaware,2002,Compensation,84236.4082
Delaware,2003,Compensation,90074.6222
Delaware,2004,Compensation,98075.2056
Delaware,2005,Compensation,97483.9134
Delaware,2006,Compensation,95915.14523
Delaware,2007,Compensation,100885.1467
Delaware,2008,Compensation,110056.9009
Delaware,2009,Compensation,133365.4973
Delaware,2010,Compensation,137797.7117
Delaware,2011,Compensation,163593.9943
Delaware,2012,Compensation,147580.4643
Delaware,2013,Compensation,169963.428
Delaware,1999,Education,6068.187266
Delaware,2000,Education,5879.990255
Delaware,2001,Education,5417.974737
Delaware,2002,Education,5263.165944
Delaware,2003,Education,5850.288316
Delaware,2004,Education,7741.949489
Delaware,2005,Education,8284.689476
Delaware,2006,Education,8026.646171
Delaware,2007,Education,8741.787894
Delaware,2008,Education,7402.753246
Delaware,2009,Education,10024.42548
Delaware,2010,Education,24411.47708
Delaware,2011,Education,32026.05944
Delaware,2012,Education,30233.41889
Delaware,2013,Education,34330.953
Delaware,2002,NumofPatients,15927.57699
Delaware,2003,NumofPatients,15861.33313
Delaware,2004,NumofPatients,16266.29344
Delaware,2007,NumofPatients,15531.81491
Delaware,2008,NumofPatients,15030.56754
Delaware,2009,NumofPatients,14687.16502
Delaware,2010,NumofPatients,14845.59229
Delaware,2011,NumofPatients,14797.29889
Delaware,2012,NumofPatients,14713.40478
Delaware,2013,NumofPatients,14676
Delaware,1999,MedicalGeneral,76174.62201
Delaware,2000,MedicalGeneral,77160.24752
Delaware,2001,MedicalGeneral,92010.49472
Delaware,2002,MedicalGeneral,81712.95656
Delaware,2003,MedicalGeneral,88615.6659
Delaware,2004,MedicalGeneral,89987.17987
Delaware,2005,MedicalGeneral,119019.9007
Delaware,2006,MedicalGeneral,88875.9327
Delaware,2007,MedicalGeneral,95880.78855
Delaware,2008,MedicalGeneral,108398.2801
Delaware,2009,MedicalGeneral,124662.4125
Delaware,2010,MedicalGeneral,126099.7162
Delaware,2011,MedicalGeneral,124010.8152
Delaware,2012,MedicalGeneral,128810.212
Delaware,2013,MedicalGeneral,151868.8936
Delaware,1999,OtherExpense,13645.95966
Delaware,2000,OtherExpense,10901.63002
Delaware,2001,OtherExpense,9112.789827
Delaware,2002,OtherExpense,8491.602496
Delaware,2003,OtherExpense,10108.83266
Delaware,2004,OtherExpense,10274.19088
Delaware,2005,OtherExpense,9084.820824
Delaware,2006,OtherExpense,6560.649433
Delaware,2007,OtherExpense,5926.87308
Delaware,2008,OtherExpense,4815.666367
Delaware,2009,OtherExpense,9199.043107
Delaware,2010,OtherExpense,11109.78668
Delaware,2011,OtherExpense,12337.63591
Delaware,2012,OtherExpense,7120.12114
Delaware,2013,OtherExpense,6453.70249
Delaware,1999,AmtperVet,2.273224629
Delaware,2000,AmtperVet,3.833316173
Delaware,2001,AmtperVet,2.390149134
Delaware,2002,AmtperVet,2.186489369
Delaware,2003,AmtperVet,2.394565115
Delaware,2004,AmtperVet,2.552016613
Delaware,2005,AmtperVet,2.926512648
Delaware,2006,AmtperVet,2.522865098
Delaware,2007,AmtperVet,2.623510563
Delaware,2008,AmtperVet,2.886467325
Delaware,2009,AmtperVet,3.502136635
Delaware,2010,AmtperVet,3.826593243
Delaware,2011,AmtperVet,4.29897833
Delaware,2012,AmtperVet,3.987231437
Delaware,2013,AmtperVet,4.647983771
District Of Columbia,1999,NumOfVeterans,45610
District Of Columbia,2000,NumOfVeterans,84289
District Of Columbia,2001,NumOfVeterans,47145
District Of Columbia,2002,NumOfVeterans,40617.09826
District Of Columbia,2003,NumOfVeterans,39248.41179
District of Columbia,2004,NumOfVeterans,37376.84451
District of Columbia,2005,NumOfVeterans,36055.5259
District of Columbia,2006,NumOfVeterans,34803.98696
District of Columbia,2007,NumOfVeterans,39243.25867
District of Columbia,2008,NumOfVeterans,38589.13531
District of Columbia,2009,NumOfVeterans,37947.56647
District of Columbia,2010,NumOfVeterans,37267.98132
District of Columbia,2011,NumOfVeterans,36579.41502
District of Columbia,2012,NumOfVeterans,31839.43645
District of Columbia,2013,NumOfVeterans,31165.78191
District Of Columbia,1999,TotalExpense,1642006.368
District Of Columbia,2000,TotalExpense,1805535.117
District Of Columbia,2001,TotalExpense,1788085.127
District Of Columbia,2002,TotalExpense,1532944.078
District Of Columbia,2003,TotalExpense,1401384.315
District of Columbia,2004,TotalExpense,1598918.321
District of Columbia,2005,TotalExpense,2106419.215
District of Columbia,2006,TotalExpense,1857006.672
District of Columbia,2007,TotalExpense,1872464.047
District of Columbia,2008,TotalExpense,1813322.733
District of Columbia,2009,TotalExpense,1732936.207
District of Columbia,2010,TotalExpense,2072828.522
District of Columbia,2011,TotalExpense,2321961.272
District of Columbia,2012,TotalExpense,2129763.59
District of Columbia,2013,TotalExpense,2295598.636
District Of Columbia,1999,Compensation,74870.25019
District Of Columbia,2000,Compensation,71505.19335
District Of Columbia,2001,Compensation,71032.75253
District Of Columbia,2002,Compensation,115283.7247
District Of Columbia,2003,Compensation,147438.1444
District of Columbia,2004,Compensation,115233.4604
District of Columbia,2005,Compensation,111350.1604
District of Columbia,2006,Compensation,104673.7584
District of Columbia,2007,Compensation,101379.7945
District of Columbia,2008,Compensation,111774.3422
District of Columbia,2009,Compensation,68003.94581
District of Columbia,2010,Compensation,68517.96295
District of Columbia,2011,Compensation,75291.87705
District of Columbia,2012,Compensation,67797.95379
District of Columbia,2013,Compensation,78699.103
District Of Columbia,1999,Education,6015.783128
District Of Columbia,2000,Education,5367.379335
District Of Columbia,2001,Education,5007.857293
District Of Columbia,2002,Education,9682.346896
District Of Columbia,2003,Education,8705.005166
District of Columbia,2004,Education,18735.58604
District of Columbia,2005,Education,18286.2594
District of Columbia,2006,Education,16645.03093
District of Columbia,2007,Education,15940.29919
District of Columbia,2008,Education,15195.71643
District of Columbia,2009,Education,6824.392758
District of Columbia,2010,Education,18859.22233
District of Columbia,2011,Education,24272.10021
District of Columbia,2012,Education,22446.50389
District of Columbia,2013,Education,31053.919
District Of Columbia,2002,NumofPatients,16555.61559
District Of Columbia,2003,NumofPatients,14987.74438
District of Columbia,2004,NumofPatients,14212.96678
District of Columbia,2007,NumofPatients,11975.81128
District of Columbia,2008,NumofPatients,11149.54686
District of Columbia,2009,NumofPatients,9988.793073
District of Columbia,2010,NumofPatients,10056.24354
District of Columbia,2011,NumofPatients,8880.657756
District of Columbia,2012,NumofPatients,8837.580555
District of Columbia,2013,NumofPatients,8800
District Of Columbia,1999,MedicalGeneral,1546871.743
District Of Columbia,2000,MedicalGeneral,1719759.825
District Of Columbia,2001,MedicalGeneral,1604178.548
District Of Columbia,2002,MedicalGeneral,1249378.515
District Of Columbia,2003,MedicalGeneral,1084769.266
District of Columbia,2004,MedicalGeneral,1316887.268
District of Columbia,2005,MedicalGeneral,1967326.323
District of Columbia,2006,MedicalGeneral,1522822.464
District of Columbia,2007,MedicalGeneral,1570179.062
District of Columbia,2008,MedicalGeneral,1495755.02
District of Columbia,2009,MedicalGeneral,1505817.891
District of Columbia,2010,MedicalGeneral,1838898.656
District of Columbia,2011,MedicalGeneral,2003502.206
District of Columbia,2012,MedicalGeneral,1772649.738
District of Columbia,2013,MedicalGeneral,2029750.074
District Of Columbia,1999,OtherExpense,14248.59118
District Of Columbia,2000,OtherExpense,8902.719615
District Of Columbia,2001,OtherExpense,107865.9697
District Of Columbia,2002,OtherExpense,158599.4905
District Of Columbia,2003,OtherExpense,160471.8993
District of Columbia,2004,OtherExpense,148062.0066
District of Columbia,2005,OtherExpense,9456.472526
District of Columbia,2006,OtherExpense,212865.4196
District of Columbia,2007,OtherExpense,184964.8914
District of Columbia,2008,OtherExpense,190597.6542
District of Columbia,2009,OtherExpense,152289.9768
District of Columbia,2010,OtherExpense,146552.6804
District of Columbia,2011,OtherExpense,218895.089
District of Columbia,2012,OtherExpense,266869.3942
District of Columbia,2013,OtherExpense,156095.5405
District Of Columbia,1999,AmtperVet,36.00101662
District Of Columbia,2000,AmtperVet,21.42076804
District Of Columbia,2001,AmtperVet,37.92735449
District Of Columbia,2002,AmtperVet,37.74134892
District Of Columbia,2003,AmtperVet,35.70550377
District of Columbia,2004,AmtperVet,42.77831213
District of Columbia,2005,AmtperVet,58.42153629
District of Columbia,2006,AmtperVet,53.35614781
District of Columbia,2007,AmtperVet,47.71428547
District of Columbia,2008,AmtperVet,46.99049922
District of Columbia,2009,AmtperVet,45.66659652
District of Columbia,2010,AmtperVet,55.6195546
District of Columbia,2011,AmtperVet,63.4772664
District of Columbia,2012,AmtperVet,66.89074392
District of Columbia,2013,AmtperVet,73.6576622
Florida,1999,NumOfVeterans,1652328
Florida,2000,NumOfVeterans,1875597
Florida,2001,NumOfVeterans,1783552.82
Florida,2002,NumOfVeterans,1846327.356
Florida,2003,NumOfVeterans,1829761
Florida,2004,NumOfVeterans,1788495.549
Florida,2005,NumOfVeterans,1768358.741
Florida,2006,NumOfVeterans,1747076.404
Florida,2007,NumOfVeterans,1746538.673
Florida,2008,NumOfVeterans,1715114.434
Florida,2009,NumOfVeterans,1683899.301
Florida,2010,NumOfVeterans,1650876.357
Florida,2011,NumOfVeterans,1617248.007
Florida,2012,NumOfVeterans,1543496.224
Florida,2013,NumOfVeterans,1520562.865
Florida,1999,TotalExpense,3996895.002
Florida,2000,TotalExpense,4165451.568
Florida,2001,TotalExpense,4517871.096
Florida,2002,TotalExpense,4927600.985
Florida,2003,TotalExpense,5290327.176
Florida,2004,TotalExpense,5731904.776
Florida,2005,TotalExpense,6151313.921
Florida,2006,TotalExpense,6149232.218
Florida,2007,TotalExpense,6387142.756
Florida,2008,TotalExpense,6862146.246
Florida,2009,TotalExpense,7877092.112
Florida,2010,TotalExpense,8590795.985
Florida,2011,TotalExpense,9509892.76
Florida,2012,TotalExpense,9019638.082
Florida,2013,TotalExpense,10430773.56
Florida,1999,Compensation,2170426.285
Florida,2000,Compensation,2200248.513
Florida,2001,Compensation,2284784.171
Florida,2002,Compensation,2462167.072
Florida,2003,Compensation,2616136.795
Florida,2004,Compensation,2696030.591
Florida,2005,Compensation,3038362.171
Florida,2006,Compensation,2992894.71
Florida,2007,Compensation,3095850.704
Florida,2008,Compensation,3319344.454
Florida,2009,Compensation,3774832.959
Florida,2010,Compensation,3919146.742
Florida,2011,Compensation,4535253.645
Florida,2012,Compensation,4126601.969
Florida,2013,Compensation,4728272.632
Florida,1999,Education,143466.0441
Florida,2000,Education,143310.1031
Florida,2001,Education,137148.0564
Florida,2002,Education,181303.4246
Florida,2003,Education,199039.8987
Florida,2004,Education,248368.9575
Florida,2005,Education,259599.4481
Florida,2006,Education,251824.5045
Florida,2007,Education,250445.8617
Florida,2008,Education,243675.4911
Florida,2009,Education,334573.8498
Florida,2010,Education,641464.5547
Florida,2011,Education,797418.0562
Florida,2012,Education,793725.7941
Florida,2013,Education,892554.681
Florida,2002,NumofPatients,487216.8105
Florida,2003,NumofPatients,527234.866
Florida,2004,NumofPatients,537748.3689
Florida,2007,NumofPatients,496209.1286
Florida,2008,NumofPatients,478513.8321
Florida,2009,NumofPatients,470977.8398
Florida,2010,NumofPatients,479531.0063
Florida,2011,NumofPatients,478254.7484
Florida,2012,NumofPatients,478398.224
Florida,2013,NumofPatients,479193
Florida,1999,MedicalGeneral,1375893.226
Florida,2000,MedicalGeneral,1557640.048
Florida,2001,MedicalGeneral,1818308.257
Florida,2002,MedicalGeneral,2028247.995
Florida,2003,MedicalGeneral,2236136.649
Florida,2004,MedicalGeneral,2550534.844
Florida,2005,MedicalGeneral,2631311.482
Florida,2006,MedicalGeneral,2664072.167
Florida,2007,MedicalGeneral,2798650.424
Florida,2008,MedicalGeneral,3048711.95
Florida,2009,MedicalGeneral,3455418.366
Florida,2010,MedicalGeneral,3647666.544
Florida,2011,MedicalGeneral,3669149.088
Florida,2012,MedicalGeneral,3731123.484
Florida,2013,MedicalGeneral,4538431.718
Florida,1999,OtherExpense,307109.4462
Florida,2000,OtherExpense,264252.9033
Florida,2001,OtherExpense,277630.6114
Florida,2002,OtherExpense,255882.4939
Florida,2003,OtherExpense,239013.8335
Florida,2004,OtherExpense,236970.3837
Florida,2005,OtherExpense,222040.8199
Florida,2006,OtherExpense,240440.8356
Florida,2007,OtherExpense,242195.7661
Florida,2008,OtherExpense,250414.3509
Florida,2009,OtherExpense,312266.9374
Florida,2010,OtherExpense,382518.1433
Florida,2011,OtherExpense,508071.9714
Florida,2012,OtherExpense,368186.8349
